age,WORKCLASS,fnlwgt,educational_num,MARITAL_STATUS,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,income_0
51,0,182944,9,4,0,5,4,0,0,0,40,0,0
28,0,264498,13,2,5,3,0,0,0,0,40,0,0
39,0,110426,12,0,4,0,0,0,15024,0,45,0,1
25,0,166971,9,0,3,2,0,1,0,0,52,0,0
41,0,347653,15,0,5,2,0,1,0,1977,50,0,1
39,0,33975,10,0,3,2,0,1,0,0,40,0,1
42,1,215219,7,3,2,5,0,0,0,0,30,0,0
33,0,190772,9,2,8,3,0,0,0,1617,40,0,0
63,NULL,331527,6,0,NULL,2,0,1,0,0,40,0,0
47,0,162494,10,1,3,5,0,0,0,0,45,0,1
27,4,85918,13,0,12,2,0,1,0,0,68,0,0
39,0,91367,14,0,4,2,0,1,0,1848,45,0,1
20,0,182342,10,2,9,1,0,1,0,0,40,0,0
49,0,129640,9,2,2,3,0,0,0,0,40,0,0
70,NULL,133536,9,0,NULL,2,0,1,0,0,28,0,0
46,0,148738,9,0,6,2,0,1,0,1740,35,0,0
47,0,102583,9,0,3,2,0,1,0,0,30,0,1
35,0,111387,5,2,1,3,0,1,0,0,40,0,0
24,0,241752,9,2,6,3,0,1,0,0,40,0,0
22,NULL,334593,10,2,NULL,3,0,1,0,0,40,0,0
43,0,101950,13,1,2,3,0,0,0,0,35,0,0
60,4,212856,14,0,5,2,0,1,0,0,40,NULL,1
53,0,183973,7,0,7,2,0,1,0,0,48,0,1
47,0,142061,10,1,4,5,0,0,0,0,40,0,0
34,0,158615,10,0,6,2,0,1,0,0,40,0,0
37,0,29145,11,2,2,3,0,1,0,0,40,0,0
35,0,40135,9,2,2,1,0,1,0,0,30,0,0
23,0,224640,10,2,4,3,0,0,0,0,40,0,0
27,NULL,146651,9,0,NULL,1,0,0,0,0,15,0,0
29,0,167737,9,2,10,4,0,1,0,0,50,0,0
23,0,60331,10,2,1,3,0,1,0,0,40,0,0
35,0,187167,9,1,2,3,0,0,0,0,35,0,0
18,NULL,157131,9,2,NULL,1,0,0,0,0,12,0,0
27,4,255237,13,2,5,3,0,0,0,0,40,0,0
56,NULL,192325,10,1,NULL,3,0,0,0,0,20,0,0
40,0,163342,9,2,8,3,0,0,0,0,70,0,0
31,0,129775,13,0,3,2,0,1,0,0,65,0,0
18,0,206008,10,2,3,5,0,1,2176,0,40,0,0
25,0,397317,12,2,5,3,0,0,0,0,40,0,0
36,0,745768,10,2,12,5,4,0,0,0,40,0,0
38,0,141550,6,1,1,3,0,1,0,0,40,0,0
52,0,35576,9,4,1,3,0,1,0,0,40,0,0
23,0,376383,9,2,2,5,0,1,0,0,35,20,0
48,1,200825,10,0,4,2,0,1,0,0,30,0,1
34,NULL,362787,9,2,NULL,5,4,0,0,0,35,0,0
46,0,116789,9,0,8,2,0,1,0,0,40,0,1
26,0,160300,9,5,12,3,0,1,0,0,40,0,0
47,0,362654,9,0,7,2,0,1,0,0,40,0,0
21,NULL,107801,10,2,NULL,1,0,0,0,0,3,0,0
65,0,170939,13,1,5,3,0,1,6723,0,40,0,0
31,4,224234,9,0,10,2,4,1,0,0,40,0,0
38,0,478346,9,0,4,0,0,0,7688,0,40,0,1
68,0,211162,9,0,4,2,0,1,0,0,40,0,0
26,0,147638,13,2,8,4,1,0,0,0,40,39,0
42,0,104647,9,1,2,3,0,1,0,0,40,0,0
49,0,67365,9,0,1,2,0,1,0,0,40,0,1
42,0,230959,13,0,8,0,1,0,0,1887,40,15,1
39,0,176335,14,0,4,2,0,1,7688,0,65,0,1
31,1,268482,5,0,1,2,0,1,0,0,40,0,0
28,5,288731,13,0,5,2,0,1,0,0,20,0,0
36,0,231082,13,1,5,3,0,0,0,0,50,0,0
42,5,333530,10,0,4,0,0,0,0,0,40,0,1
62,0,214288,9,0,7,2,0,1,0,0,40,0,0
21,0,118023,9,2,9,1,0,1,0,0,24,0,0
21,0,187088,10,2,8,1,3,0,0,0,20,12,0
60,NULL,174073,9,0,NULL,2,0,1,0,0,40,0,0
22,0,133833,10,2,2,1,0,0,0,0,25,0,0
30,0,229772,6,0,1,2,0,1,0,0,40,0,0
64,0,210082,9,4,8,3,0,0,0,0,40,0,0
28,0,119287,13,0,4,0,0,0,15024,0,28,0,1
41,1,111772,12,0,1,2,0,1,0,1887,40,0,1
25,0,122999,9,2,1,4,0,1,0,0,40,0,0
27,0,44767,9,0,9,2,0,1,0,0,40,0,0
40,0,200574,12,0,0,2,0,1,0,0,44,0,0
58,0,236596,10,0,4,2,0,1,0,0,40,0,1
31,0,33124,15,2,5,3,0,0,0,0,99,0,0
50,4,308764,9,4,10,5,0,0,0,0,40,0,0
27,0,103524,9,3,6,5,0,1,0,0,40,0,0
31,NULL,99483,9,2,NULL,1,2,1,0,0,40,0,0
50,0,230951,13,0,3,2,0,1,0,0,40,0,0
45,0,99355,9,0,12,2,4,1,0,0,40,0,1
33,0,857532,8,2,12,1,4,1,0,0,40,0,0
62,0,81116,10,1,8,3,0,1,0,1974,40,0,0
38,0,154410,9,0,1,2,0,1,0,2051,40,17,0
19,0,198943,10,2,2,1,0,0,0,0,35,0,0
30,0,311696,7,0,2,0,4,0,0,0,30,0,0
38,0,252897,10,1,3,1,0,0,0,0,25,0,0
42,1,39539,9,0,9,2,0,1,0,0,99,0,1
49,2,122066,10,1,3,3,0,1,0,0,25,0,0
53,0,110977,14,0,4,2,0,1,0,1902,50,0,1
45,4,199590,10,0,1,2,0,1,0,1887,40,20,1
24,0,202721,10,2,8,1,4,0,0,0,40,0,0
29,0,197565,11,2,8,1,0,0,0,0,35,0,0
24,0,206827,10,2,3,1,0,0,5060,0,30,0,0
38,3,190895,13,0,5,2,0,1,0,0,40,NULL,1
25,2,158751,11,2,10,5,0,1,0,0,55,0,0
51,5,243631,6,0,1,2,2,1,0,0,40,0,0
17,NULL,219277,7,2,NULL,1,0,0,0,0,20,0,0
19,0,45381,10,2,8,1,0,0,0,0,8,0,0
38,0,167482,10,0,1,2,0,1,0,0,52,0,1
60,0,225014,9,1,2,3,0,0,0,0,40,0,0
29,1,405083,9,2,3,3,0,1,0,0,40,0,0
66,NULL,186061,10,4,NULL,5,4,0,0,4356,40,0,0
28,3,24153,6,0,2,0,2,0,0,0,40,0,0
36,0,126569,9,0,5,2,0,1,0,0,45,26,1
57,NULL,137658,9,0,NULL,2,3,1,0,0,5,29,0
24,0,315476,12,2,1,1,0,1,0,0,40,0,0
43,0,248186,12,2,8,3,0,0,0,0,38,0,0
29,2,206903,15,0,5,2,0,1,0,0,55,0,1
67,1,191380,15,0,5,2,0,1,20051,0,25,0,1
20,0,191910,9,2,12,1,0,1,0,0,40,0,0
21,0,145119,10,2,2,1,1,1,0,0,20,0,0
20,0,130840,6,2,6,1,0,1,0,0,40,0,0
42,0,33126,12,0,4,2,0,1,0,0,60,0,1
20,0,334105,10,2,2,1,0,0,0,0,10,0,0
19,4,354104,9,2,8,1,0,1,0,0,35,0,0
34,0,111985,9,0,1,2,0,1,0,0,45,0,0
40,4,321187,13,2,5,5,0,0,0,0,45,0,0
33,0,138142,10,3,2,5,4,0,0,0,25,0,0
36,0,296999,10,1,1,3,0,0,0,0,37,0,0
43,0,155106,12,1,1,3,0,1,0,2444,70,0,1
41,4,174491,9,3,2,5,4,0,0,0,40,0,0
34,5,173266,9,0,0,2,0,1,0,0,40,0,1
33,0,25610,12,0,3,2,3,1,0,0,40,8,1
47,0,187563,9,0,7,2,0,1,0,0,40,0,0
41,0,196344,2,0,3,2,0,1,0,0,50,20,0
40,0,205047,9,5,1,3,0,1,0,0,40,0,1
28,0,715938,13,2,1,1,4,1,0,0,40,0,0
62,1,224520,9,0,3,2,0,1,0,0,90,0,1
29,0,229656,9,1,8,5,0,0,0,0,50,0,0
46,0,97883,10,1,8,3,0,0,0,0,40,0,0
28,0,131298,9,2,2,3,0,1,0,0,60,0,0
57,3,197875,9,1,8,3,0,0,0,0,40,0,0
22,0,172766,10,2,3,1,0,0,0,0,40,0,0
28,4,175796,12,2,8,3,0,0,0,0,40,0,0
24,0,51973,13,2,8,3,0,0,0,0,45,0,0
54,1,28186,13,1,9,3,0,1,27828,0,50,0,1
22,0,291979,7,3,1,3,0,1,0,0,40,0,0
36,5,180752,13,2,12,5,4,0,0,0,40,0,0
50,0,234657,10,1,8,5,0,0,0,0,40,0,0
18,0,39411,7,2,6,1,0,1,0,0,24,0,0
52,5,334273,12,0,3,2,0,1,0,0,40,0,1
41,0,192779,4,0,2,2,0,1,0,0,40,NULL,0
21,NULL,105312,9,2,NULL,3,0,0,0,0,20,0,0
36,0,171676,13,2,3,3,0,0,0,1741,40,0,0
34,1,182714,13,2,5,3,0,0,0,0,55,0,1
21,0,231866,11,2,1,1,0,1,0,0,40,0,0
46,0,102102,9,2,4,3,0,1,0,0,40,0,0
57,NULL,50248,10,0,NULL,2,0,1,0,0,40,0,0
61,4,195519,14,2,5,5,0,0,0,0,25,0,0
22,5,34310,10,2,10,1,0,1,0,0,25,0,0
33,NULL,314913,7,1,NULL,1,0,1,0,0,53,0,0
36,5,747719,15,0,5,0,0,0,15024,0,50,0,1
43,4,188280,14,1,5,5,0,0,914,0,40,0,0
25,0,110978,12,0,8,0,1,0,0,0,37,7,1
17,0,79682,6,2,11,4,0,1,0,0,30,0,0
45,0,294671,11,0,1,2,0,1,4386,0,38,0,1
30,0,340899,15,2,5,3,0,1,0,1590,80,0,0
40,0,192259,14,2,5,3,0,1,0,0,35,0,0
31,4,190228,14,2,4,3,0,1,0,0,45,0,0
42,0,118947,13,0,4,2,0,1,0,0,40,0,1
53,0,55861,9,0,1,2,0,1,0,0,40,0,1
37,0,238433,2,0,10,2,0,1,0,0,40,12,0
37,5,166744,9,5,2,5,0,0,0,0,20,0,0
54,0,144586,10,0,3,0,0,0,0,0,40,0,1
36,0,134367,9,1,2,1,0,0,0,0,30,0,0
46,0,133616,10,1,8,5,0,0,0,0,40,0,0
46,0,203039,13,0,3,2,0,1,0,0,48,0,0
32,0,217460,5,0,10,2,0,1,0,0,50,0,0
17,0,106733,7,2,1,1,0,1,594,0,40,0,0
42,5,212027,13,1,5,3,4,1,0,0,40,0,0
37,4,126569,9,2,1,3,0,1,0,0,40,0,0
29,0,289960,9,0,7,2,0,1,0,0,48,0,0
54,0,174102,13,0,4,2,0,1,0,0,40,0,1
38,0,181716,8,0,1,2,0,1,0,0,48,0,0
46,4,172822,9,0,10,2,0,1,0,0,40,0,0
24,0,293091,9,0,6,2,0,1,0,0,40,0,0
57,0,107443,2,0,6,2,0,1,0,0,40,21,0
59,0,95283,2,0,7,2,0,1,0,0,40,0,0
33,0,65278,13,0,4,2,0,1,0,0,40,0,1
35,0,220943,9,1,2,5,4,0,0,1594,40,0,0
53,0,257940,9,0,7,2,0,1,2829,0,40,0,0
26,0,134945,9,2,7,4,0,1,0,0,40,0,0
55,1,105582,14,0,3,2,0,1,2228,0,50,0,0
46,0,169324,9,3,2,3,4,0,0,0,45,18,0
44,5,98989,13,0,5,2,2,1,0,0,38,0,1
30,1,113838,11,0,3,2,0,1,3137,0,60,5,0
24,0,143436,10,2,6,1,0,1,0,0,24,0,0
32,0,143604,6,5,2,3,4,0,0,0,37,0,0
35,0,226311,13,2,3,3,0,0,0,0,40,0,0
67,0,94610,14,0,3,2,0,1,0,0,30,0,1
56,1,26716,13,0,4,2,0,1,0,0,20,0,1
26,0,160261,14,2,5,3,1,1,0,0,20,7,0
46,0,117310,12,4,0,5,0,0,6497,0,40,0,0
52,0,154342,9,0,1,2,0,1,0,0,48,0,1
38,1,89202,10,1,1,3,0,1,0,0,40,0,0
31,0,174704,9,1,3,5,4,1,0,0,50,0,0
53,0,153486,9,3,10,3,0,1,0,0,30,0,0
27,0,360097,9,2,6,3,4,1,0,0,40,0,0
39,0,230356,13,2,8,3,0,0,0,0,40,0,0
22,0,163870,9,2,7,1,0,1,0,0,40,0,0
37,0,199753,10,0,1,2,0,1,0,0,35,0,1
20,0,333505,9,2,8,1,0,1,0,0,30,32,0
60,4,149281,9,0,12,2,0,1,0,0,40,0,0
51,0,138514,11,1,0,5,4,0,0,0,48,0,0
57,3,66504,15,1,5,3,0,0,0,0,50,0,1
59,0,206487,10,0,1,2,0,1,0,0,40,0,1
37,0,170020,9,0,1,2,0,1,0,0,40,0,0
35,0,217605,9,0,6,0,0,0,0,0,40,0,0
43,0,145711,10,0,3,2,0,1,0,0,72,0,1
17,0,169155,8,2,2,1,0,1,0,0,35,0,0
45,0,34127,13,0,5,2,0,1,0,0,50,0,1
18,0,110142,9,2,3,1,0,0,0,0,40,0,0
52,0,222646,8,3,7,4,0,0,0,0,40,12,0
18,0,182643,10,2,6,1,0,1,0,0,9,0,0
20,0,303565,10,2,6,1,4,1,0,0,40,5,0
34,0,140092,9,2,0,3,0,1,0,0,40,0,0
19,0,178811,9,2,7,1,4,0,0,0,20,0,0
18,NULL,267399,8,2,NULL,1,0,0,0,0,12,0,0
17,4,192387,5,2,2,1,0,1,0,0,45,0,0
30,3,127610,13,2,8,3,0,0,0,0,35,0,0
29,0,258862,13,2,1,3,0,0,0,0,45,0,0
30,0,225231,10,1,4,3,0,1,8614,0,50,0,1
18,0,174926,5,2,2,1,0,1,0,0,15,NULL,0
50,5,238187,13,1,8,3,4,0,0,0,37,0,0
22,0,191444,9,2,3,4,0,1,0,0,40,0,0
21,0,198822,9,2,8,1,0,0,0,0,35,0,0
39,1,251323,5,0,9,4,0,1,0,0,40,12,0
20,0,168187,10,2,2,4,0,0,4416,0,25,0,0
62,0,370881,12,4,2,3,0,0,0,0,7,0,0
32,0,198183,10,1,4,3,0,0,0,0,38,0,0
38,0,210610,12,0,0,2,0,1,0,0,40,0,1
32,0,269182,10,3,0,5,4,0,3887,0,40,0,0
55,0,141727,13,0,8,0,0,0,3464,0,40,0,0
38,0,185848,14,0,4,2,0,1,99999,0,70,0,1
34,0,46746,7,2,2,3,0,1,0,0,30,0,0
28,0,120475,9,2,2,1,0,1,0,0,20,0,0
26,0,135845,10,2,3,3,0,0,0,0,37,0,0
41,0,310255,9,0,3,2,0,1,0,0,40,0,0
61,5,379885,16,0,5,2,0,1,0,1902,40,0,1
75,1,31428,9,0,9,2,0,1,3456,0,40,0,0
21,0,211013,11,0,2,4,0,0,0,0,50,20,0
50,0,175029,9,0,6,2,0,1,0,0,40,0,1
49,2,119539,10,0,4,2,0,1,0,0,60,NULL,1
26,0,247025,9,0,10,2,0,1,0,0,65,0,0
39,0,252327,4,2,2,1,0,1,0,0,40,20,0
24,1,375313,10,2,5,3,1,1,0,0,40,0,0
56,0,107165,9,0,6,2,0,1,0,0,18,0,0
17,0,108470,7,2,2,1,4,1,0,0,17,0,0
37,0,150057,9,0,1,2,0,1,0,0,52,0,1
23,0,189468,11,0,7,1,0,0,0,0,30,0,0
28,NULL,198393,9,2,NULL,3,4,0,0,0,40,0,0
57,1,181031,9,0,9,2,0,1,0,0,60,0,0
42,4,569930,13,0,8,2,0,1,0,0,45,0,1
25,0,27411,13,1,3,3,0,0,0,0,40,0,0
22,0,147397,13,2,9,3,0,1,0,0,20,0,0
39,0,242922,9,0,1,2,4,1,0,0,40,0,0
54,0,154949,7,0,2,0,4,0,0,0,40,0,1
41,2,423217,13,1,4,3,0,1,0,0,50,0,0
43,3,195385,9,0,4,2,2,1,0,0,40,0,0
19,0,100009,9,2,1,3,0,0,0,0,40,0,0
35,0,191628,10,0,5,2,0,1,0,0,40,0,0
34,0,340880,9,0,5,2,0,1,0,0,60,15,1
19,0,207173,9,3,8,5,0,0,0,0,30,0,0
33,0,48010,10,1,4,5,0,0,0,0,40,0,0
33,0,229051,10,2,5,3,0,1,0,0,52,0,0
49,0,193366,14,0,4,2,0,1,0,0,65,0,1
31,0,57781,9,1,8,5,0,0,0,0,50,0,0
69,NULL,121136,9,0,NULL,2,0,1,0,0,13,0,0
41,0,433989,11,0,3,2,0,1,4386,0,60,0,1
24,0,136687,9,3,7,5,3,0,0,0,40,0,0
45,5,154117,9,1,4,5,0,0,0,0,38,0,1
63,0,294009,13,0,5,2,0,1,15024,0,45,0,1
75,0,239038,10,0,10,2,0,1,0,0,16,0,0
34,0,244064,9,2,7,5,4,1,0,0,40,0,0
69,0,128348,13,0,4,2,4,1,9386,0,50,0,1
33,0,66278,14,2,5,3,0,0,0,0,40,0,0
44,0,162643,9,2,8,3,0,0,0,0,43,0,0
45,0,179659,13,0,1,2,0,1,3103,0,40,0,1
18,0,205218,7,2,3,1,0,0,0,0,20,0,0
48,0,154033,9,1,3,3,0,0,0,0,52,0,0
43,0,158528,9,0,1,2,0,1,0,0,40,0,1
26,0,366219,9,0,1,2,4,1,0,1848,60,0,1
35,0,301862,9,2,1,5,0,1,0,0,50,0,0
34,0,228406,10,2,8,5,4,0,0,0,40,0,0
48,0,120131,9,0,8,2,0,1,0,0,70,0,1
54,4,127943,9,4,2,5,4,0,0,0,40,0,0
57,0,301514,9,0,3,2,0,1,0,0,40,0,0
21,0,156980,9,2,7,1,0,1,0,0,60,0,0
28,0,124685,10,0,4,2,2,1,0,0,55,0,0
51,0,305673,11,0,1,2,0,1,0,0,40,4,1
34,4,31391,9,0,12,2,0,1,0,0,53,0,1
41,4,33658,10,0,12,2,0,1,0,0,45,0,1
21,0,211391,10,2,8,3,0,0,0,0,27,0,0
26,0,402998,13,0,5,2,0,1,0,0,58,0,1
66,0,78855,9,2,8,3,1,0,0,0,40,0,0
40,0,320451,16,0,5,2,1,1,0,1977,45,39,1
48,0,49278,12,1,8,5,0,0,0,0,40,0,0
44,NULL,248876,13,1,NULL,3,0,1,0,0,50,0,0
41,0,242586,9,0,7,2,0,1,0,0,40,0,0
41,0,359696,13,0,12,2,0,1,15024,0,60,0,1
55,4,296085,12,0,5,2,1,1,0,0,40,0,1
43,0,233130,13,1,3,3,0,1,0,0,40,0,1
51,0,189511,11,0,2,2,0,1,0,0,50,5,1
31,0,124420,7,0,1,2,0,1,0,0,40,0,0
30,1,67072,13,5,1,3,0,1,6849,0,60,0,0
51,0,194908,9,0,8,0,0,0,0,0,40,0,0
31,4,94991,9,1,2,5,2,1,0,0,40,0,0
18,0,194561,10,2,2,1,0,1,0,0,37,0,0
60,0,75726,9,1,4,3,0,0,0,1092,40,0,0
29,0,60722,9,2,4,3,1,0,0,0,40,0,0
33,0,59944,9,2,10,3,0,1,0,0,40,0,0
34,0,220840,3,0,9,2,0,1,0,0,40,20,0
40,2,104235,14,2,2,1,0,1,0,0,99,0,0
57,0,142714,10,1,2,3,0,0,0,0,38,0,0
55,4,110490,13,0,5,0,0,0,0,0,60,0,0
40,1,154076,12,0,4,2,0,1,0,0,60,0,0
26,5,130557,13,2,4,3,0,0,0,0,35,0,0
29,0,107108,10,0,8,2,2,1,0,0,40,0,0
30,0,207172,13,0,8,0,0,0,0,0,40,20,0
29,0,304595,14,2,3,3,0,1,0,0,50,0,1
43,0,475322,10,0,10,2,0,1,0,0,50,0,1
65,0,107620,7,4,8,3,0,0,0,0,8,0,0
19,0,301911,10,2,3,1,1,1,0,0,35,25,0
35,0,267866,9,0,3,2,1,1,0,1887,50,13,1
28,0,269786,9,0,10,2,0,1,0,0,40,0,0
34,0,167474,9,0,4,2,0,1,0,0,40,0,0
61,0,115023,11,0,1,2,0,1,0,1887,60,0,1
63,4,86590,9,0,4,0,0,0,0,0,32,0,0
47,5,187087,13,0,4,2,0,1,0,0,40,0,1
31,0,184307,10,1,1,3,0,1,0,0,40,0,0
18,0,225859,10,2,10,1,0,1,2907,0,30,0,0
29,0,57889,13,0,3,2,0,1,0,0,45,0,1
59,0,157932,9,0,1,2,0,1,0,0,40,0,0
50,0,187830,14,1,4,3,0,1,0,0,62,0,1
49,0,251180,4,0,10,2,0,1,2407,0,50,0,0
60,0,317083,13,0,4,2,0,1,0,0,45,0,1
35,1,190895,14,0,3,2,0,1,0,0,40,0,1
48,3,328606,9,1,6,3,0,1,0,0,40,0,0
21,NULL,403860,10,2,NULL,1,0,1,0,0,40,0,0
41,0,215479,9,3,6,3,4,1,0,0,40,0,0
56,0,157639,10,0,1,2,0,1,0,0,50,0,0
26,0,152129,8,2,2,5,4,1,0,0,40,0,0
53,0,239284,9,1,8,5,0,0,0,0,40,0,0
23,0,234302,9,2,6,3,4,1,0,0,40,0,0
58,0,218724,4,0,9,2,0,1,0,0,50,0,0
61,0,106330,9,0,1,2,0,1,0,0,40,0,0
29,0,35032,10,0,6,2,0,1,0,0,60,0,0
22,0,234641,9,2,10,1,0,1,0,0,40,0,0
43,0,170730,13,0,4,2,0,1,0,1977,50,0,1
31,0,218322,10,2,2,3,0,1,0,0,30,0,0
90,0,47929,9,0,7,2,0,1,0,0,40,0,0
53,0,142411,11,1,5,5,0,0,0,0,40,0,0
22,NULL,219122,10,2,NULL,1,0,1,0,0,40,0,0
55,0,132887,9,0,10,2,4,1,3411,0,40,18,0
34,5,44464,16,2,5,3,0,0,0,0,60,0,0
28,0,180928,10,0,6,2,0,1,5013,0,55,0,0
22,NULL,199426,10,2,NULL,3,0,0,0,0,40,0,0
36,0,139703,9,2,8,3,4,0,0,0,40,0,0
33,0,202642,13,3,5,4,4,0,0,0,40,18,0
17,0,160049,6,2,2,1,0,0,0,0,12,0,0
38,0,239755,7,1,1,3,0,1,0,0,40,0,0
60,0,152369,11,0,1,2,0,1,0,0,60,0,0
34,0,42900,13,0,4,2,0,1,0,0,50,0,1
72,NULL,117017,9,0,NULL,2,0,1,0,0,8,0,0
57,0,175017,3,0,2,2,0,1,0,0,40,16,0
39,0,342642,9,1,3,3,0,1,0,0,60,0,0
50,1,143730,13,0,9,2,0,1,0,0,80,0,0
45,0,191098,13,0,5,2,1,1,0,0,40,11,0
37,0,208106,13,3,4,3,0,1,0,0,35,0,0
27,0,167737,10,2,6,3,0,1,0,0,48,0,0
43,0,315971,13,1,4,3,0,0,0,0,45,0,1
41,0,142717,10,1,0,5,4,0,0,0,36,0,0
20,0,190227,14,2,4,1,0,1,0,0,25,0,0
44,0,79864,14,3,4,5,0,0,0,0,20,0,0
50,0,34067,11,0,4,2,0,1,0,0,50,0,1
54,0,222882,9,4,4,5,0,0,0,0,45,0,0
31,0,44464,13,2,4,3,0,0,0,1564,60,0,1
33,0,256062,10,2,8,5,0,0,0,0,35,3,0
22,0,251073,5,2,2,1,0,1,0,0,50,0,0
46,0,149949,10,0,1,2,0,1,0,0,40,0,0
30,0,165235,13,0,8,0,1,0,0,0,40,15,1
22,NULL,243190,10,2,NULL,1,1,1,0,0,40,11,0
59,NULL,160662,9,0,NULL,2,0,1,2407,0,60,0,0
57,1,175942,10,4,4,4,0,1,0,0,25,0,0
26,0,212793,9,2,7,3,0,1,0,0,40,0,0
52,4,153312,12,0,12,2,0,1,0,0,40,0,1
55,4,173296,14,1,5,5,0,0,0,0,45,0,0
47,0,120131,13,0,3,2,0,1,0,0,40,0,1
19,0,117444,9,2,1,1,0,1,0,0,40,0,0
26,0,226196,9,2,10,1,0,1,0,0,40,0,0
44,0,202872,12,1,5,3,0,0,0,0,40,0,1
42,0,176716,14,2,4,3,0,1,0,0,40,0,1
39,0,82540,10,0,4,2,0,1,0,0,60,0,0
17,NULL,41643,7,2,NULL,1,0,0,0,0,15,0,0
26,0,197292,9,2,8,3,0,0,0,0,50,0,0
26,0,76491,14,0,5,2,0,1,0,0,20,0,0
50,2,101094,14,0,3,2,0,1,0,0,55,0,0
46,1,119944,14,0,4,2,0,1,0,0,50,0,1
18,0,141626,10,2,0,1,0,1,2176,0,20,0,0
26,0,122575,13,2,4,5,1,1,0,0,60,19,0
32,0,194740,13,0,3,2,0,1,0,1902,40,0,1
50,0,263200,3,5,2,5,0,0,0,0,34,20,0
47,4,140644,10,0,12,2,0,1,0,0,40,0,1
52,0,202115,9,0,2,0,0,0,0,0,25,0,0
25,3,27142,10,0,4,2,0,1,0,0,40,0,1
42,4,318046,7,0,10,2,0,1,0,0,40,0,0
53,0,276369,9,0,4,2,0,1,0,0,45,0,0
30,0,67187,9,2,6,1,2,0,0,0,8,0,0
23,0,133582,2,2,9,3,0,1,0,0,36,20,0
23,0,216672,13,2,4,1,0,1,0,0,30,NULL,0
32,0,45796,10,0,9,2,0,1,0,0,60,0,0
29,2,31778,9,3,5,4,0,1,0,0,25,0,0
40,0,190044,12,0,2,2,0,1,0,0,40,0,0
45,5,144351,14,0,5,2,0,1,0,0,40,0,1
17,NULL,172145,6,2,NULL,1,4,0,0,0,40,0,0
55,0,193130,13,0,5,2,0,1,0,0,40,0,1
59,4,140478,14,0,5,2,0,1,0,0,40,0,1
56,0,122390,11,0,3,2,0,1,15024,0,40,0,1
23,0,116830,8,2,1,3,0,1,0,0,50,0,0
37,4,117683,9,0,12,2,0,1,0,0,40,0,0
25,0,106491,9,0,1,2,0,1,0,0,48,0,0
22,NULL,39803,10,2,NULL,1,0,1,0,0,40,0,0
27,0,363053,5,2,11,5,0,0,0,0,24,20,0
21,0,54472,9,2,2,5,0,0,0,0,40,0,0
47,4,200471,9,0,10,2,0,1,5178,0,40,0,1
38,0,54317,10,0,7,2,0,1,0,0,60,0,0
62,4,113443,14,1,5,3,0,0,10520,0,33,0,1
27,0,159623,10,0,3,2,0,1,0,0,40,0,0
25,NULL,161235,11,2,NULL,1,0,1,0,0,90,0,0
27,0,247978,9,2,2,1,4,0,0,0,40,0,0
40,0,305846,10,0,8,0,0,0,0,0,40,0,1
22,1,214014,10,2,3,1,4,1,99999,0,55,0,1
33,0,226525,9,1,4,3,0,1,0,0,60,0,0
28,0,247819,11,0,5,0,0,0,0,0,5,0,0
28,0,194940,9,0,7,2,0,1,0,0,40,0,0
29,0,289991,9,2,10,5,0,1,0,0,55,0,0
46,0,585361,5,1,4,5,0,0,0,0,40,0,0
30,0,91145,9,0,7,2,0,1,0,0,40,0,0
65,NULL,231604,9,0,NULL,2,0,1,0,0,45,5,0
28,0,273269,10,2,1,3,4,1,0,0,40,0,0
39,0,202683,13,0,8,2,0,1,0,0,40,0,0
35,0,159179,10,2,3,3,0,1,0,0,40,0,0
50,0,28952,10,0,3,0,0,0,0,0,39,0,0
25,NULL,214925,6,2,NULL,1,4,1,0,0,40,0,0
63,0,163708,5,4,2,3,0,0,0,0,20,0,0
56,0,200235,11,0,1,2,0,1,0,0,48,0,1
46,0,109209,10,0,8,2,0,1,0,0,40,0,1
19,0,166153,10,2,2,1,0,0,0,0,30,0,0
56,4,268213,14,0,5,2,0,1,0,0,35,NULL,1
31,0,69056,9,1,2,1,0,0,0,0,15,0,0
51,5,237141,14,0,4,2,0,1,0,0,40,0,1
17,0,277541,7,2,3,1,0,1,0,0,5,0,0
27,4,289039,10,2,12,5,1,0,0,0,40,0,0
30,0,134737,10,2,8,1,0,1,0,0,45,0,0
18,0,56613,10,2,12,1,0,0,0,0,20,0,0
41,0,36699,10,1,4,3,0,1,4650,0,40,0,0
40,4,333530,14,0,5,0,0,0,0,0,40,0,1
35,0,185366,13,2,3,3,0,1,0,0,50,0,0
29,0,154017,9,2,3,3,0,0,0,0,10,0,0
27,0,215504,13,0,3,2,0,1,0,1848,55,0,1
25,0,222539,6,2,10,3,0,1,2597,0,50,0,0
53,0,191565,2,1,2,5,4,0,0,0,40,24,0
53,0,111939,13,0,2,2,0,1,0,0,35,0,0
26,5,53903,9,2,1,5,0,1,0,0,50,0,0
41,0,146659,13,0,5,2,0,1,0,0,70,0,0
28,0,194200,9,0,4,2,0,1,0,0,70,0,0
48,5,78529,14,3,5,3,0,1,0,0,60,0,0
22,0,194829,13,2,4,3,0,1,0,0,30,0,0
40,3,330174,15,0,5,2,0,1,7688,0,40,0,1
52,2,230767,13,0,4,2,0,1,0,1902,60,12,1
53,4,137250,14,4,5,5,4,0,0,1669,35,0,0
40,0,254478,10,0,1,2,0,1,7298,0,50,0,1
